qseqid	hogid	overlap	family-score	subfamily-score	qseqlen	subfamily-medianseqlen
tr|A0A4U1EX12|A0A4U1EX12_MONMO	HOG:D0660922.2a.3f.8a	0.9974457215836526	0.8637370415565053	0.3174090841609997	784	751
tr|A0A4U1EY26|A0A4U1EY26_MONMO	HOG:D0660982.2b	1.0	0.9628705846605977	0.95834609952211	700	887
tr|A0A4U1EYK0|A0A4U1EYK0_MONMO	HOG:D0673645.2d	0.9757085020242915	0.7386422010482704	0.5433325869747309	248	235
tr|A0A4U1EYY4|A0A4U1EYY4_MONMO	HOG:D0642741.1b.5a	1.0	0.9842376203838902	0.9756755234756523	203	196
tr|A0A4U1EZQ3|A0A4U1EZQ3_MONMO	HOG:D0642839	0.9347826086956522	0.9213878714228749	0.9213878714228749	185	525
tr|A0A4U1EZV8|A0A4U1EZV8_MONMO	HOG:D0698098.1a.2a.8a	0.8809073724007561	0.8286092488112067	0.6719395547841945	530	457
tr|A0A4U1F0B9|A0A4U1F0B9_MONMO	HOG:D0660794.2a.3b.1a.1a	0.8008474576271186	0.7781568881556427	0.5712977834805072	237	229
tr|A0A4U1F1Y3|A0A4U1F1Y3_MONMO	HOG:D0615832.1a	0.8429172510518934	0.7039393549022703	0.5753995217629672	714	619
tr|A0A4U1F2K3|A0A4U1F2K3_MONMO	HOG:D0638968.1b	0.7195121951219512	0.5035478998118467	0.4984713396022139	83	2305
tr|A0A4U1F330|A0A4U1F330_MONMO	HOG:D0630552	0.9918116683725691	0.9657658254379952	0.9657658254379952	978	974
tr|A0A4U1F3H9|A0A4U1F3H9_MONMO	HOG:D0671294.6g	0.9881889763779528	0.7954580200789417	0.7274564427204063	255	376
tr|A0A4U1F3K4|A0A4U1F3K4_MONMO	HOG:D0685877.3a.5c.3b	0.8231511254019293	0.8193596053766559	0.5256212106652093	312	306
tr|A0A4U1F3V4|A0A4U1F3V4_MONMO	HOG:D0623097	0.7282809611829945	0.7251357109262161	0.7251357109262161	542	477
tr|A0A4U1F4F6|A0A4U1F4F6_MONMO	HOG:D0682694.10a.3d.21a.6c.4b.1a	1.0	0.7290341425052539	0.02969927734041253	371	370
tr|A0A4U1F592|A0A4U1F592_MONMO	HOG:D0608635.1c	0.25	0.6665688020323576	0.26849937196468926	333	234
tr|A0A4U1F6F7|A0A4U1F6F7_MONMO	HOG:D0616176.1a	0.7720836142953472	0.3450733480535788	0.29436680495566014	1484	651
tr|A0A4U1F6Q9|A0A4U1F6Q9_MONMO	HOG:D0687608.23a.7a.3a.2c.4a.2c.4b.4b	0.9954853273137697	0.9916475750930484	0.5714128397660697	444	419
tr|A0A4U1F714|A0A4U1F714_MONMO	HOG:D0630632	1.0	0.9639558473370259	0.9639558473370259	360	352
tr|A0A4U1F7J7|A0A4U1F7J7_MONMO	HOG:D0629969	1.0	0.9774347939505243	0.9774347939505243	184	183
tr|A0A4U1F7X5|A0A4U1F7X5_MONMO	HOG:D0662172	0.7948113207547169	0.6211830418504684	0.6211830418504684	425	478
tr|A0A4U1F8A2|A0A4U1F8A2_MONMO	HOG:D0339508	0.8692307692307693	0.09858880123855808	0.008909446173608147	131	863
tr|A0A4U1F8Z8|A0A4U1F8Z8_MONMO	HOG:D0667483.1d.3b.4a	1.0	0.7547353254343111	0.6525320687682479	284	305
tr|A0A4U1F9G5|A0A4U1F9G5_MONMO	HOG:D0679329	0.9844961240310077	0.11922592282910337	0.015869773753020955	130	445
tr|A0A4U1FAN0|A0A4U1FAN0_MONMO	HOG:D0680923.3c.6b.11a	0.8872549019607843	0.7768644869028943	0.6787083641006224	409	416
tr|A0A4U1FAZ7|A0A4U1FAZ7_MONMO	HOG:D0646944.1b	0.9145569620253164	0.8815014542766471	0.8336388024965401	633	626
tr|A0A4U1FBA2|A0A4U1FBA2_MONMO	HOG:D0679329.10kox.3641b.2789a.1889a.1327b	1.0	0.9999974140060985	0.9999974140060985	299	303
tr|A0A4U1FBF5|A0A4U1FBF5_MONMO	HOG:D0608589	0.8354430379746836	0.8103911216779821	0.8103911216779821	159	133
tr|A0A4U1FBK9|A0A4U1FBK9_MONMO	HOG:D0686203.4a.3b.2c	1.0	0.9721826418573609	0.9663061502268057	981	990
tr|A0A4U1FC72|A0A4U1FC72_MONMO	HOG:D0671230.5bk.257a.161b	1.0	0.9721973090638468	0.7631408439454399	502	498
tr|A0A4U1FC81|A0A4U1FC81_MONMO	HOG:D0679639.7c.11e.6b	0.8542713567839196	0.4736763873606363	0.019218220930969657	200	141
tr|A0A4U1FFR9|A0A4U1FFR9_MONMO	HOG:D0622800	0.983753046303818	0.7270240127224148	0.7270240127224148	1232	991
tr|A0A4U1FHG1|A0A4U1FHG1_MONMO	HOG:D0632190	0.9615384615384616	0.9600546058272033	0.9600546058272033	157	162
tr|A0A4U1FHH5|A0A4U1FHH5_MONMO	HOG:D0644559	1.0	0.9555607797885418	0.9555607797885418	425	419
tr|A0A4U1FHM5|A0A4U1FHM5_MONMO	HOG:D0671854.6b	0.7487603305785124	0.7312142240871511	0.2980846686554462	606	445
tr|A0A4U1FHS1|A0A4U1FHS1_MONMO	HOG:D0671826.1a.6a	0.6714285714285714	0.8430103408051401	0.5332184500013882	141	259
tr|A0A4U1FHV6|A0A4U1FHV6_MONMO	HOG:D0660949.1b	0.9948962232051718	0.9590448064777466	0.011347535832726307	2940	3091
tr|A0A4U1FIH6|A0A4U1FIH6_MONMO	HOG:D0638514.1a	1.0	0.9167267934070954	0.9029850758546052	554	468
tr|A0A4U1FII5|A0A4U1FII5_MONMO	HOG:D0672456.1a.1b.4b.8b	0.9270833333333334	0.9993773183965906	0.9993773183965906	481	1827
tr|A0A4U1FIN1|A0A4U1FIN1_MONMO	HOG:D0679329	0.9963898916967509	0.17629573823578348	0.01737250987008875	278	445
tr|A0A4U1FIY5|A0A4U1FIY5_MONMO	HOG:D0672456.1a.1b.4b.8b	1.0	0.9994157833295488	0.9994157833295488	880	1827
tr|A0A4U1FJ34|A0A4U1FJ34_MONMO	HOG:D0671247.2b.4a.4c.1d	0.9877049180327869	0.9856424050377399	0.2498644913143554	245	312
tr|A0A4U1FK97|A0A4U1FK97_MONMO	HOG:D0680387.4a.12a.13b.8b.28a.7a.3b	1.0	0.9999897371857456	0.9999897371857456	164	163
tr|A0A4U1FKG2|A0A4U1FKG2_MONMO	HOG:D0639168.1a.1b.5b.1b	0.9887573964497042	0.9509661589606524	0.5037576900773199	1691	1704
tr|A0A4U1FL05|A0A4U1FL05_MONMO	HOG:D0660545.1a.2c.1a.3b	1.0	0.8380711377279404	0.36527622488118683	435	3360
tr|A0A4U1FN01|A0A4U1FN01_MONMO	HOG:D0639174.2d	1.0	0.999981903759146	0.999981903759146	68	67
tr|A0A4U1FN11|A0A4U1FN11_MONMO	HOG:D0648939	1.0	0.9749434405506612	0.9749434405506612	226	897
tr|A0A4U1FN51|A0A4U1FN51_MONMO	HOG:D0610433.1c	0.768595041322314	0.24032697945106013	0.2172341731401845	243	178
tr|A0A4U1FNV3|A0A4U1FNV3_MONMO	HOG:D0901096.1a	0.8350877192982457	0.7024214544110399	0.6388738961055365	571	417
tr|A0A4U1FPN1|A0A4U1FPN1_MONMO	HOG:D0621784.1a	1.0	0.9850949837294346	0.976256638928504	570	586
tr|A0A4U1FPR0|A0A4U1FPR0_MONMO	HOG:D0641751	0.967741935483871	0.9337526087088495	0.9337526087088495	311	2813
tr|A0A4U1FS07|A0A4U1FS07_MONMO	HOG:D0607175.1f	0.9465648854961832	0.547582710509206	0.10936126268637181	132	275
tr|A0A4U1FT47|A0A4U1FT47_MONMO	HOG:D0639439.1a.2b	0.9123376623376623	0.9099152411933765	0.5779473754929108	309	1101
tr|A0A4U1FTE7|A0A4U1FTE7_MONMO	HOG:D0686033.2d.5a	1.0	0.9086889374846513	0.8802785691347556	141	255
tr|A0A4U1FUG4|A0A4U1FUG4_MONMO	HOG:D0635883.1b	0.8870967741935484	0.7718479180204857	0.7346665146662259	63	131
tr|A0A4U1FVJ8|A0A4U1FVJ8_MONMO	HOG:D0632256.5b	0.9165402124430956	0.8986625579326835	0.4997774331848024	660	603
tr|A0A4U1FVJ9|A0A4U1FVJ9_MONMO	HOG:D0612467	0.5968028419182948	0.7639893932033985	0.7639893932033985	1127	698
tr|A0A4V5P6J8|A0A4V5P6J8_MONMO	HOG:D0631551	0.9914893617021276	0.9237833762541879	0.9237833762541879	471	491
tr|A0A4V5P7W9|A0A4V5P7W9_MONMO	HOG:D0672177.1c.2d	1.0	0.6642042000813061	0.571023769062002	445	370
tr|A0A4V5P7X4|A0A4V5P7X4_MONMO	HOG:D0671367.6a.2c.1g.2b	0.9809885931558935	0.979446480135096	0.6428009938097948	264	257
tr|A0A4V5P8E3|A0A4V5P8E3_MONMO	HOG:D0601821.1b	0.5142857142857142	0.7624896210138933	0.41249428164821555	211	295
tr|A0A4V5P8Q3|A0A4V5P8Q3_MONMO	HOG:D0679695.9a.29b.7b.1a	1.0	0.9089282909509037	0.7524637437380767	278	265
tr|A0A4V5P907|A0A4V5P907_MONMO	HOG:D0863297	1.0	0.06669605880969838	0.004716805903727973	474	382
tr|A0A4V5P9A6|A0A4V5P9A6_MONMO	HOG:D0631544.1a.3a	1.0	0.9820544212215943	0.22220116597006312	411	409
tr|A0A4V5P9K5|A0A4V5P9K5_MONMO	HOG:D0630646.1a.3b.2a	0.8427947598253275	0.41441956879125935	0.32119694398220666	230	222
tr|A0A4V5PAL7|A0A4V5PAL7_MONMO	HOG:D0671140.6b.19a.7b	1.0	0.9999456676697619	0.9999456676697619	192	325
tr|A0A4V5PB45|A0A4V5PB45_MONMO	HOG:D0610412	0.9027431421446384	0.7933180259500517	0.023978741905276855	402	404
tr|A0A4U1EBA5|A0A4U1EBA5_MONMO	HOG:D0630128.1b.4b	1.0	0.5964069544146274	0.4963048699113062	192	132
tr|A0A4U1EBC8|A0A4U1EBC8_MONMO	HOG:D0614240	1.0	0.8720869240503208	0.8720869240503208	100	124
tr|A0A4U1ECU8|A0A4U1ECU8_MONMO	HOG:D0612485	0.9882352941176471	0.9011022255814004	0.9011022255814004	341	493
tr|A0A4U1ECZ9|A0A4U1ECZ9_MONMO	HOG:D0680389.5b.5a.15a.8b.15b.13a	1.0	0.9795852566002797	0.8785712796574947	726	842
tr|A0A4U1ED59|A0A4U1ED59_MONMO	HOG:D0683046.7y	0.9847715736040609	0.6292205056284806	0.013883254547776218	198	450
tr|A0A4U1ED94|A0A4U1ED94_MONMO	HOG:D0622964	0.8103448275862069	0.774709905459396	0.774709905459396	407	327
tr|A0A4U1EE02|A0A4U1EE02_MONMO	HOG:D0601305.3b	0.6517412935323383	0.33484466828583187	0.08009684970813556	403	337
tr|A0A4U1EE81|A0A4U1EE81_MONMO	HOG:D0621850	0.9968051118210862	0.963718665193039	0.963718665193039	314	309
tr|A0A4U1EE86|A0A4U1EE86_MONMO	HOG:D0622772.4a	0.6292682926829268	0.6198656250251017	0.3558807754602961	206	134
tr|A0A4U1EEH6|A0A4U1EEH6_MONMO	HOG:D0613645.2a	0.9951456310679612	0.7758741575835283	0.39998138541259987	207	357
tr|A0A4U1EF05|A0A4U1EF05_MONMO	HOG:D0685704.8a.20a	1.0	0.9998850381729455	0.9998850381729455	108	195
tr|A0A4U1EF08|A0A4U1EF08_MONMO	HOG:D0639854.1a	0.4480140186915888	0.8305261085334835	0.010866245592558416	1713	3779
tr|A0A4U1EFC9|A0A4U1EFC9_MONMO	HOG:D0672226.1b.2b	0.9945305378304466	0.9767743384431194	0.9725392753853894	1098	1095
tr|A0A4U1EFP9|A0A4U1EFP9_MONMO	HOG:D0671511.4w.33a.30a	0.9419795221843004	0.9253253640916945	0.8431379154284167	294	319
tr|A0A4U1EFY3|A0A4U1EFY3_MONMO	HOG:D0629528.1b	0.7896341463414634	0.7857687621720754	0.6456301109192278	329	377
tr|A0A4U1EGJ4|A0A4U1EGJ4_MONMO	HOG:D0629257	1.0	0.9976236170771549	0.9976236170771549	96	1784
tr|A0A4U1EH64|A0A4U1EH64_MONMO	HOG:D0621150.2h	1.0	0.7563192990866577	0.7065394454900272	105	1032
tr|A0A4U1EHW8|A0A4U1EHW8_MONMO	HOG:D0631540	0.39622641509433965	0.3663017357867588	0.3663017357867588	107	62
tr|A0A4U1EHZ1|A0A4U1EHZ1_MONMO	HOG:D0629192	1.0	0.9586875258860204	0.9586875258860204	895	915
tr|A0A4U1EHZ3|A0A4U1EHZ3_MONMO	HOG:D0684358.5e.2d.9a.13b	0.7674418604651163	0.21899819938186146	0.003341728198336671	388	399
tr|A0A4U1EJH4|A0A4U1EJH4_MONMO	HOG:D0611016	0.9895209580838323	0.25772480124674213	0.02040164489057543	669	861
tr|A0A4U1EM47|A0A4U1EM47_MONMO	HOG:D0630399.4b	1.0	0.9254140068359158	0.9225829478225953	102	244
tr|A0A4U1EM60|A0A4U1EM60_MONMO	HOG:D0706951	1.0	0.9999835797790781	0.9999835797790781	109	109
tr|A0A4U1EMG8|A0A4U1EMG8_MONMO	HOG:D0688981.1b	0.9556650246305419	0.867839561685941	0.867839561685941	204	1554
tr|A0A4U1EPE6|A0A4U1EPE6_MONMO	HOG:D0632047.1a.1a	0.9965928449744463	0.8630160464286771	0.8351524672100568	588	682
tr|A0A4U1EQM0|A0A4U1EQM0_MONMO	HOG:D0681931.3c.5b.4b.26b.17a.6b	0.9631067961165048	0.9997714027938994	0.9997714027938994	516	514
tr|A0A4U1EQR4|A0A4U1EQR4_MONMO	HOG:D0611278.1b	0.7027027027027027	0.5093665509069842	0.49510622755364175	112	194
tr|A0A4U1ERN3|A0A4U1ERN3_MONMO	HOG:D0679329	1.0	0.25352713610343014	0.0384594725673775	65	445
tr|A0A4U1ESD3|A0A4U1ESD3_MONMO	HOG:D0615664	1.0	0.8221939641704098	0.8221939641704098	283	241
tr|A0A4U1ESQ7|A0A4U1ESQ7_MONMO	HOG:D0764863	0.821256038647343	0.09685059908274582	0.011421609793404688	208	469
tr|A0A4U1ET59|A0A4U1ET59_MONMO	HOG:D0680989	1.0	0.9836633475984152	0.9836633475984152	124	1315
tr|A0A4U1ETW9|A0A4U1ETW9_MONMO	HOG:D0617103	0.7473684210526316	0.6025822045313296	0.6025822045313296	191	1945
tr|A0A4U1EU40|A0A4U1EU40_MONMO	HOG:D0680207.8b.26c.44c.16a.15e.9a	0.993485342019544	0.957685832689475	0.8899744743858423	615	593
tr|A0A4U1EWH4|A0A4U1EWH4_MONMO	HOG:D0619575	1.0	0.9155814662796681	0.9155814662796681	196	193
tr|A0A4U1EWQ4|A0A4U1EWQ4_MONMO	HOG:D0658642.4q.6a.9a.8b.2a	0.9288617886178862	0.9270624489222601	0.3395476584598453	493	530
tr|A0A4U1EX03|A0A4U1EX03_MONMO	HOG:D0680182.8a.12b.29b.28c.18a	1.0	0.9999170962909981	0.9999170962909981	119	409
tr|A0A4U1EY98|A0A4U1EY98_MONMO	HOG:D0639096.2b.2b	0.998576512455516	0.99337967675204	0.9920309687797949	1406	1411
tr|A0A4U1EZS5|A0A4U1EZS5_MONMO	HOG:D0633356.2a	0.996186844613918	0.700309117260984	0.570258718224299	2099	2007
tr|A0A4U1F0V3|A0A4U1F0V3_MONMO	HOG:D0621787	0.9245283018867925	0.5798131357705797	0.5798131357705797	107	2253
tr|A0A4U1F264|A0A4U1F264_MONMO	HOG:D0615869.1c	0.85785536159601	0.8400329121762504	0.5037328069287595	402	347
tr|A0A4U1F2S5|A0A4U1F2S5_MONMO	HOG:D0617379.1b	0.6616161616161617	0.6269349088546458	0.6022046858166483	199	172
tr|A0A4U1F2X1|A0A4U1F2X1_MONMO	HOG:D0630535.1b.6b.2a	0.6932624113475178	0.22287712838519344	0.004564692657118036	565	251
tr|A0A4U1F3K2|A0A4U1F3K2_MONMO	HOG:D0629399.3a	1.0	0.987740099947028	0.9675130921253292	200	1133
tr|A0A4U1F4T0|A0A4U1F4T0_MONMO	HOG:D0671116	0.952	0.09349856523092713	0.019988669551498788	126	624
tr|A0A4U1F4U7|A0A4U1F4U7_MONMO	HOG:D0694506.2d.7c.32b.15c.18a.6c.2d	0.8953488372093024	0.5126238588650367	0.4077036457340841	517	465
tr|A0A4U1F4V8|A0A4U1F4V8_MONMO	HOG:D0612944	1.0	0.974311339413649	0.974311339413649	201	200
tr|A0A4U1F5A1|A0A4U1F5A1_MONMO	HOG:D0616488	0.9490445859872612	0.8151034980756808	0.8151034980756808	315	306
tr|A0A4U1F6G5|A0A4U1F6G5_MONMO	HOG:D0642416.1e.5b.2b	0.9962406015037594	0.9934649302601712	0.9784568383518474	533	560
tr|A0A4U1F7V5|A0A4U1F7V5_MONMO	HOG:D0671656.2b.10c.16b	1.0	0.9947602256188511	0.9729633461809131	248	247
tr|A0A4U1F842|A0A4U1F842_MONMO	HOG:D0688203.2a	0.9956331877729258	0.7806354205707589	0.7548986187085908	230	212
tr|A0A4U1F949|A0A4U1F949_MONMO	HOG:D0607924	0.9240506329113924	0.48643072017765	0.48643072017765	80	80
tr|A0A4U1F986|A0A4U1F986_MONMO	HOG:D0658860.1b.2a.5d.2a.2b.3b	1.0	0.9489743625991917	0.026806110400088345	738	706
tr|A0A4U1F9L3|A0A4U1F9L3_MONMO	HOG:D0634330.1a	0.9117647058823529	0.7409395753169231	0.5809818436029799	443	327
tr|A0A4U1FA67|A0A4U1FA67_MONMO	HOG:D0679329.9ghb.2274b.1719b.1186c	1.0	0.49638219505151066	0.05870331244832992	171	631
tr|A0A4U1FAR9|A0A4U1FAR9_MONMO	HOG:D0610659	0.9858356940509915	0.9133005505916412	0.9133005505916412	354	504
tr|A0A4U1FB96|A0A4U1FB96_MONMO	HOG:D0900529.1r.12aw.24a.12b.7b.22b.27c	0.9955654101995566	0.8205213613357162	0.16841827183030114	452	471
tr|A0A4U1FBC6|A0A4U1FBC6_MONMO	HOG:D0671428.5t.29l.33b.10a.13b	0.9873817034700315	0.9998928794528827	0.9998928794528827	318	343
tr|A0A4U1FBZ5|A0A4U1FBZ5_MONMO	HOG:D0635850.4a	1.0	0.9601669142812819	0.9183127602124197	525	620
tr|A0A4U1FCG1|A0A4U1FCG1_MONMO	HOG:D0658517.4ap	0.9412711182622687	0.9262374989516713	0.9179753190520783	1244	1422
tr|A0A4U1FDM3|A0A4U1FDM3_MONMO	HOG:D0620091	1.0	0.9999034347069998	0.9999034347069998	140	139
tr|A0A4U1FDN7|A0A4U1FDN7_MONMO	HOG:D0671183.5e.11d.5f.7c	1.0	0.9716180354998251	0.9117509693196584	220	225
tr|A0A4U1FEA2|A0A4U1FEA2_MONMO	HOG:D0673967.3b.1b	1.0	0.99996105545899	0.99996105545899	164	163
tr|A0A4U1FEW1|A0A4U1FEW1_MONMO	HOG:D0630191.7b	0.9254658385093167	0.8775737923290888	0.7530702961115774	162	261
tr|A0A4U1FF18|A0A4U1FF18_MONMO	HOG:D0615752.2e.2c.7a.5b	1.0	0.8861652776350478	0.32692198612607365	314	313
tr|A0A4U1FFQ4|A0A4U1FFQ4_MONMO	HOG:D0621680.1b	0.8141660319878141	0.5063217464539485	0.0077858597534261045	1314	642
tr|A0A4U1FFW3|A0A4U1FFW3_MONMO	HOG:D0688892.1e.16b	0.9823788546255506	0.8947256211826213	0.7721463831703022	228	217
tr|A0A4U1FGL0|A0A4U1FGL0_MONMO	HOG:D0667507.4b.6b.8a	1.0	0.9480703648141624	0.3269153034911075	703	732
tr|A0A4U1FGL7|A0A4U1FGL7_MONMO	HOG:D0660625.2b.6a.5b	0.7164634146341463	0.523964220009162	0.06989272780926986	985	539
tr|A0A4U1FGR2|A0A4U1FGR2_MONMO	HOG:D0636024	1.0	0.8192958961834195	0.8192958961834195	196	727
tr|A0A4U1FHH7|A0A4U1FHH7_MONMO	HOG:D0900107.7a.30a	0.6344086021505376	0.19657584719256524	0.013602715725083188	187	228
tr|A0A4U1FI47|A0A4U1FI47_MONMO	HOG:D0670557.1a.1a	0.9745566692367	0.8317308827059724	0.7462991536790584	1298	1151
tr|A0A4U1FII9|A0A4U1FII9_MONMO	HOG:D0616324.1b	0.8846153846153846	0.4316757551770569	0.408630341807484	365	338
tr|A0A4U1FIS1|A0A4U1FIS1_MONMO	HOG:D0628814.1b.3b.3b	0.9672489082969432	0.7497569832895443	0.008663428062521267	459	399
tr|A0A4U1FKN6|A0A4U1FKN6_MONMO	HOG:D0694539.8b	1.0	0.9826473604773251	0.9129989589325532	247	246
tr|A0A4U1FLC3|A0A4U1FLC3_MONMO	HOG:D0686171.2b.13a	0.8653846153846154	0.8378776142408961	0.7835879960709213	105	92
tr|A0A4U1FLD7|A0A4U1FLD7_MONMO	HOG:D0620559	0.8737623762376238	0.8414622184650619	0.8414622184650619	405	423
tr|A0A4U1FML4|A0A4U1FML4_MONMO	HOG:D0668349.1a.1a.1a.1a.1b	0.8027681660899654	0.7601872617610397	0.48084574844446903	290	229
tr|A0A4U1FNL4|A0A4U1FNL4_MONMO	HOG:D0604150	1.0	0.9999705654519179	0.9999705654519179	20	379
tr|A0A4U1FNQ9|A0A4U1FNQ9_MONMO	HOG:D0682964.6bl.34ul.246b	0.9838709677419355	0.823853325254096	0.08771855687701896	311	275
tr|A0A4U1FPZ7|A0A4U1FPZ7_MONMO	HOG:D0682901.10a.5c.7c.27a	0.9278350515463918	0.3684232293649025	0.07936201739902365	98	137
tr|A0A4U1FQ72|A0A4U1FQ72_MONMO	HOG:D0641990.1b.4a	1.0	0.9999823042873349	0.9999823042873349	164	163
tr|A0A4U1FQB3|A0A4U1FQB3_MONMO	HOG:D0658618.4p.2a	0.9683794466403162	0.6585034414551639	0.5662895395990691	507	501
tr|A0A4U1FQK8|A0A4U1FQK8_MONMO	HOG:D0622864	1.0	0.883739419869592	0.883739419869592	1329	1345
tr|A0A4U1FQW8|A0A4U1FQW8_MONMO	HOG:D0684851.4a.3b	0.9912536443148688	0.8699933241607865	0.06221968088912279	344	370
tr|A0A4U1FQZ0|A0A4U1FQZ0_MONMO	HOG:D0614040	1.0	0.9644361632907088	0.9644361632907088	184	1895
tr|A0A4U1FR89|A0A4U1FR89_MONMO	HOG:D0666862.1a	0.7625570776255708	0.7041965260424344	0.7019878754094907	658	536
tr|A0A4U1FRF5|A0A4U1FRF5_MONMO	HOG:D0660646.1a	1.0	0.9656368391635178	0.9628546253799253	1418	1677
tr|A0A4U1FS53|A0A4U1FS53_MONMO	HOG:D0621855	0.8771929824561403	0.46226069483660187	0.46226069483660187	343	194
tr|A0A4U1FSS4|A0A4U1FSS4_MONMO	HOG:D0672177.1b	1.0	0.9721364987615078	0.9640017027170096	373	369
tr|A0A4U1FT53|A0A4U1FT53_MONMO	HOG:D0662167	1.0	0.9419609056726568	0.9419609056726568	214	154
tr|A0A4V5P7G2|A0A4V5P7G2_MONMO	HOG:D0610669.1b	1.0	0.968459575551676	0.15992895884532485	686	676
tr|A0A4V5P7R3|A0A4V5P7R3_MONMO	HOG:D0680458.3a.6a.10c.11d.24c	1.0	0.9856712165831136	0.8064372119513036	526	525
tr|A0A4V5P7V0|A0A4V5P7V0_MONMO	HOG:D0863664	0.8874172185430463	0.11282107790691646	0.01599340712282714	152	440
tr|A0A4V5P8D7|A0A4V5P8D7_MONMO	HOG:D0671248.5by.95a.67a.42a	1.0	0.9878127990835127	0.8684129793588585	558	557
tr|A0A4V5P8Q7|A0A4V5P8Q7_MONMO	HOG:D0901188.1b.2a.1b.1b.5a	1.0	0.9766891722615979	0.9525497976865284	376	406
tr|A0A4V5P9D8|A0A4V5P9D8_MONMO	HOG:D0637386.1b.2a	0.9927184466019418	0.9916416944271644	0.9864215156291899	413	412
tr|A0A4V5P9P2|A0A4V5P9P2_MONMO	HOG:D0660445.2e	0.9234608985024958	0.6204018233703299	0.004412903638137948	602	702
tr|A0A4V5P9U8|A0A4V5P9U8_MONMO	HOG:D0623220	0.5443645083932853	0.525922476602432	0.525922476602432	418	334
tr|A0A4V5PAM5|A0A4V5PAM5_MONMO	HOG:D0659105.2b.2b.7a.4a.1a	0.9420289855072463	0.9385455050638675	0.555510984546554	139	802
tr|A0A4V5PBC4|A0A4V5PBC4_MONMO	HOG:D0621247.2b.3b	1.0	0.951354441643664	0.9474855464847106	424	416
tr|A0A4U1EB18|A0A4U1EB18_MONMO	HOG:D0601362	1.0	0.30901849040181595	0.008695481449851267	171	255
tr|A0A4U1EB30|A0A4U1EB30_MONMO	HOG:D0899985.1e.5d.13e	1.0	0.9997356078439752	0.9997356078439752	90	145
tr|A0A4U1EBL4|A0A4U1EBL4_MONMO	HOG:D0680084.7c.31o.66b	0.9310344827586207	0.32591403239293865	0.09614851050849138	146	368
tr|A0A4U1EC25|A0A4U1EC25_MONMO	HOG:D0660875.3b	0.5880398671096345	0.1448789685053252	0.026918024103861335	302	281
tr|A0A4U1EDJ2|A0A4U1EDJ2_MONMO	HOG:D0631616	0.9675675675675676	0.5276634313094168	0.5276634313094168	186	185
tr|A0A4U1EE78|A0A4U1EE78_MONMO	HOG:D0630472.1a.1b	0.9913793103448276	0.9997646630657561	0.9997128398622986	117	116
tr|A0A4U1EEH1|A0A4U1EEH1_MONMO	HOG:D0764863	0.6065573770491803	0.1026473939143852	0.005560893027290765	428	469
tr|A0A4U1EEH2|A0A4U1EEH2_MONMO	HOG:D0680500.7d.10b.6b.3b.1c.1d	0.475177304964539	0.7216521477064591	0.6009156192529037	142	1129
tr|A0A4U1EEI4|A0A4U1EEI4_MONMO	HOG:D0662057.2a.4a	1.0	0.9777649484504175	0.9692094222813216	300	1081
tr|A0A4U1EEK4|A0A4U1EEK4_MONMO	HOG:D0689602.2a.8b.1b	1.0	0.8580334044641694	0.055533047114414064	126	125
tr|A0A4U1EFY5|A0A4U1EFY5_MONMO	HOG:D0692951.3a.4a.18a	0.770949720670391	0.6878411319621485	0.47100271567435414	359	258
tr|A0A4U1EGH8|A0A4U1EGH8_MONMO	HOG:D0671701.1a.3b.2c.9a	0.9993131868131868	0.983509222333768	0.8878703325185763	1457	1660
tr|A0A4U1EGK8|A0A4U1EGK8_MONMO	HOG:D0680138	0.9551020408163265	0.13949291782407283	0.03324544945573454	246	1203
tr|A0A4U1EH32|A0A4U1EH32_MONMO	HOG:D0672211.1a.1a	1.0	0.9861935213520218	0.9792564621104851	424	926
tr|A0A4U1EHE7|A0A4U1EHE7_MONMO	HOG:D0614361.2a	0.9307359307359307	0.880261068386155	0.6139502361818817	232	188
tr|A0A4U1EI46|A0A4U1EI46_MONMO	HOG:D0615802.1a.7b	0.42857142857142855	0.28093694553655485	0.13860827445822496	127	93
tr|A0A4U1EIR7|A0A4U1EIR7_MONMO	HOG:D0671116	0.8230088495575221	0.09536714806046928	0.01189995438446105	114	624
tr|A0A4U1EJA2|A0A4U1EJA2_MONMO	HOG:D0635893	1.0	0.9450306631189374	0.9450306631189374	1064	1052
tr|A0A4U1EK13|A0A4U1EK13_MONMO	HOG:D0658782.2a.6a	0.9421965317919075	0.9292259174234957	0.8489362822980953	347	363
tr|A0A4U1EKH1|A0A4U1EKH1_MONMO	HOG:D0616238	0.40963855421686746	0.3075903092082807	0.3075903092082807	84	119
tr|A0A4U1ELD8|A0A4U1ELD8_MONMO	HOG:D0621748.1a	0.7736185383244206	0.6561293161178949	0.5881395693649423	562	416
tr|A0A4U1ELR3|A0A4U1ELR3_MONMO	HOG:D0662093.1b.3b.9a	1.0	0.9653829918142546	0.809812076364801	1025	1867
tr|A0A4U1EMA6|A0A4U1EMA6_MONMO	HOG:D0622966.6a	0.9184952978056427	0.8083327351639273	0.7767877876392508	320	244
tr|A0A4U1EN72|A0A4U1EN72_MONMO	HOG:D0635776.1b.3b	1.0	0.9998841591059989	0.9998841591059989	285	283
