qseqid	hogid	overlap	family-score	subfamily-score	family-count	family-normcount	subfamily-count	qseqlen	subfamily-medianseqlen
tr|A0A4U1ETB7|A0A4U1ETB7_MONMO	HOG:C0642194.1c	0.7360515021459227	1895.6421627495276	0.72016606499139	332	0.719777869652531	332	467	363
tr|A0A4U1ETE1|A0A4U1ETE1_MONMO	HOG:C0668142	0.5955882352941176	23.099367674017845	na	13	0.09668222246725969	na	137	348
tr|A0A4U1EU96|A0A4U1EU96_MONMO	HOG:C0642260.3a.1a.1b.2a	1.0	1868.4683125805548	0.9130387124187066	428	0.9860143997017325	63	440	1237
tr|A0A4U1EUR3|A0A4U1EUR3_MONMO	HOG:C0634695.1a.1b.5b	0.9938837920489296	3331.755338153938	0.7307680593760003	619	0.9565604263214923	76	655	671
tr|A0A4U1EWU4|A0A4U1EWU4_MONMO	HOG:C0654739.3n	0.927536231884058	1395.5670092450753	0.5104135964642127	338	0.7051482470154898	147	484	512
tr|A0A4U1EXD3|A0A4U1EXD3_MONMO	HOG:C0628193	1.0	15859.867392735669	0.9506568921791237	3530	0.9502621293910856	3530	3719	3783
tr|A0A4U1EXG7|A0A4U1EXG7_MONMO	HOG:C0606103.4a	1.0	5833.523329320901	0.7010644214034456	910	0.9153926906582908	197	1000	1072
tr|A0A4U1EXS8|A0A4U1EXS8_MONMO	HOG:C0654942.5d.1a.1a.1a.1a.1a	1.0	3962.693069484673	0.8051911516001162	938	0.9391883202500385	248	1004	953
tr|A0A4U1EYJ2|A0A4U1EYJ2_MONMO	HOG:C0591660	0.921146953405018	520.1983661118355	0.2956192554251366	81	0.29549114400992593	81	280	328
tr|A0A4U1EYW4|A0A4U1EYW4_MONMO	HOG:C0669487.3b.6b.24b.15d.10a.5b	1.0	352.36183644385585	0.9999995587112059	70	1.0	6	76	406
tr|A0A4U1EZ44|A0A4U1EZ44_MONMO	HOG:C0622461.2b	1.0	1955.525695952334	0.9634120478637138	333	0.9736208331530668	237	348	539
tr|A0A4U1EZ48|A0A4U1EZ48_MONMO	HOG:C0664565.9a.26a	0.9929411764705882	2353.3607206984166	0.8644062415882576	412	0.9808965681625392	51	426	420
tr|A0A4U1F067|A0A4U1F067_MONMO	HOG:C0738570	0.9527186761229315	41.06188114189365	0.2031099078979708	139	0.22653262562949023	85	424	503
tr|A0A4U1F260|A0A4U1F260_MONMO	HOG:C0585449	0.8756567425569177	1803.8066386709663	0.4102074986037759	248	0.46872799820490496	217	572	453
tr|A0A4U1F434|A0A4U1F434_MONMO	HOG:C0651113.1b.3b.7a.3a.3a	1.0	2236.6812070221717	0.9212109375288635	410	0.9691557755517682	152	429	426
tr|A0A4U1F4I8|A0A4U1F4I8_MONMO	HOG:C0619306.1a	1.0	17349.298866193905	0.8700011744422512	4089	0.9380097329123188	1821	4613	4574
tr|A0A4U1F4K4|A0A4U1F4K4_MONMO	HOG:C0667906.2b.18a	1.0	1249.2649201525624	0.9999994838188518	216	1.0	18	222	221
tr|A0A4U1F526|A0A4U1F526_MONMO	HOG:C0630169.2d.5b	1.0	1931.3999970363577	0.30555428776242316	481	0.9517789789200153	11	515	1828
tr|A0A4U1F574|A0A4U1F574_MONMO	HOG:C0673260.4a.10c.28i.36b	0.9744897959183674	1608.37427219211	0.24285603060966895	334	0.8623680968682842	17	393	369
tr|A0A4U1F5D3|A0A4U1F5D3_MONMO	HOG:C0648971.1a	0.9970977104159948	11418.76178905283	0.9599859029010082	2910	0.961662151518051	2837	3102	2952
tr|A0A4U1F5S3|A0A4U1F5S3_MONMO	HOG:C0619954.2c	1.0	4136.040019047438	0.9728222033078835	651	0.9848474627005954	358	706	695
tr|A0A4U1F5Z0|A0A4U1F5Z0_MONMO	HOG:C0664044.7p.15c.6e.12a.24g.22c	0.9847715736040609	2373.4550982502165	0.7888874394337899	556	0.9482305555904705	142	592	591
tr|A0A4U1F6T0|A0A4U1F6T0_MONMO	HOG:C0628050.1a.3i	0.9322344322344323	2072.4433704208786	0.8925728077194786	499	0.9214663334692691	349	547	1018
tr|A0A4U1F6Y8|A0A4U1F6Y8_MONMO	HOG:C0890875.6a.10b.3b	0.8849315068493151	1816.633226275237	0.4235287626976372	311	0.863647176539211	36	366	350
tr|A0A4U1F7L4|A0A4U1F7L4_MONMO	HOG:C0676041.3a.17a.1b.1b	0.9767441860465116	1381.6776667544666	0.8166659826498327	241	0.9562370849949008	49	259	263
tr|A0A4U1F9D7|A0A4U1F9D7_MONMO	HOG:C0635485.1b.4a	1.0	2668.7711273826017	0.9276577048476765	419	0.9631661948618081	218	441	444
tr|A0A4U1F9E8|A0A4U1F9E8_MONMO	HOG:C0583730	0.6270270270270271	517.1674794840367	0.3166665429982666	57	0.3166575941440499	57	186	327
tr|A0A4U1F9P9|A0A4U1F9P9_MONMO	HOG:C0645656.4b.2a.2b	0.9510703363914373	1831.6881240906448	0.7664229517092681	290	0.9005001415964189	105	328	246
tr|A0A4U1F9T5|A0A4U1F9T5_MONMO	HOG:C0674426	0.3604060913705584	39.374341065819536	na	20	0.10114407442446192	na	198	270
tr|A0A4U1FAR8|A0A4U1FAR8_MONMO	HOG:C0667599.5a.26c.18f.19b.32a.29a.13b	1.0	1808.5935944577375	0.14634125717261293	499	0.9331072481000718	6	543	505
tr|A0A4U1FBP3|A0A4U1FBP3_MONMO	HOG:C0654775.6cl.286b.223b	1.0	933.510065591216	0.7666661704568131	491	0.9837369064032959	23	504	503
tr|A0A4U1FCE9|A0A4U1FCE9_MONMO	HOG:C0651487	1.0	13321.366536548845	0.9640720668343864	2848	0.9638307661349121	2848	2965	2938
tr|A0A4U1FCI5|A0A4U1FCI5_MONMO	HOG:C0655014	0.9860515021459227	4697.648135505676	0.9320177994174804	864	0.9318141403290393	864	933	904
tr|A0A4U1FCK2|A0A4U1FCK2_MONMO	HOG:C0646643	1.0	1041.8001871129077	0.9999965584082825	138	1.0	138	144	226
tr|A0A4U1FD10|A0A4U1FD10_MONMO	HOG:C0623416.4b	0.9660743134087237	1716.1713663320538	0.31940283144928516	315	0.6307193184517281	107	620	623
tr|A0A4U1FEM3|A0A4U1FEM3_MONMO	HOG:C0672346	0.997686256362795	8334.71300959628	0.9850856602959928	2124	0.9848828000302046	2124	2162	3509
tr|A0A4U1FF05|A0A4U1FF05_MONMO	HOG:C0594635.1a	0.9844357976653697	1107.8954201108104	0.6264314984336943	187	0.7417609030729901	109	258	975
tr|A0A4U1FF08|A0A4U1FF08_MONMO	HOG:C0655826.1a.1b	0.9523809523809523	3551.977883043213	0.8747863333215024	780	0.9105455833460218	538	862	1051
tr|A0A4U1FFF2|A0A4U1FFF2_MONMO	HOG:C0605016.1a	1.0	8174.506657796917	0.7494636389338849	1699	0.7838558165034654	1436	2171	1637
tr|A0A4U1FFJ7|A0A4U1FFJ7_MONMO	HOG:C0645533.7b	0.9704797047970479	3644.864969249415	0.8535180707684535	756	0.9352447321786148	303	814	1152
tr|A0A4U1FG20|A0A4U1FG20_MONMO	HOG:C0607331	1.0	2611.847125458256	0.9641000377338198	376	0.9640739761041104	376	396	394
tr|A0A4U1FGU4|A0A4U1FGU4_MONMO	HOG:C0663079.4f.32c.56b.62a.43b	1.0	837.2447437984155	0.39487136356864805	287	0.7072619142916368	77	408	536
tr|A0A4U1FGV9|A0A4U1FGV9_MONMO	HOG:C0645605.6a	1.0	1228.54771578455	0.9999996071031886	169	1.0	32	175	174
tr|A0A4U1FIG0|A0A4U1FIG0_MONMO	HOG:C0614927.1b.3b.4b	1.0	3851.3746302460086	0.9999999877099727	593	1.0	18	599	598
tr|A0A4U1FIW3|A0A4U1FIW3_MONMO	HOG:C0655737.1a.5a	1.0	1541.449442155462	0.7692300909748856	262	0.9457323666096215	50	283	457
tr|A0A4U1FIX6|A0A4U1FIX6_MONMO	HOG:C0663582.25b.4a.2a.1b	1.0	1942.3767528008668	0.2222221626924023	404	0.98284360318214	2	417	423
tr|A0A4U1FJR5|A0A4U1FJR5_MONMO	HOG:C0620768.2e	0.9278996865203761	1633.0901539767217	0.673266005938798	249	0.7928455179842658	136	320	448
tr|A0A4U1FK84|A0A4U1FK84_MONMO	HOG:C0670183.3d.7c.26b	1.0	1112.149604809353	0.26666652878792246	183	0.8754226000863038	12	219	208
tr|A0A4U1FK95|A0A4U1FK95_MONMO	HOG:C0594466.3b.7b	1.0	574.876643268459	0.25333331566641903	89	0.640107433653279	19	145	144
tr|A0A4U1FKZ2|A0A4U1FKZ2_MONMO	HOG:C0619254.3a	0.9905956112852664	3329.641072217294	0.912423883061706	584	0.9224012390627919	521	639	688
tr|A0A4U1FLG5|A0A4U1FLG5_MONMO	HOG:C0619413.1b.6b.11a	1.0	1293.6090725174768	0.24999998310121244	205	0.8721981240453238	10	241	198
tr|A0A4U1FM69|A0A4U1FM69_MONMO	HOG:C0614356.5b	0.8725761772853186	2124.61697601959	0.6461532831169688	310	0.8707017055914653	84	362	321
tr|A0A4U1FMW1|A0A4U1FMW1_MONMO	HOG:C0664094.6ci.36mu.158a	0.9818181818181818	757.7318991605828	0.22727272304803037	255	0.9421790964388516	5	276	275
tr|A0A4U1FP04|A0A4U1FP04_MONMO	HOG:C0613035	1.0	1724.067339068466	0.9686340931522727	278	0.9685881940276475	278	293	1009
tr|A0A4U1FPG9|A0A4U1FPG9_MONMO	HOG:C0664374.4a.8b.4a	0.9913419913419913	1305.142675568001	0.6111088516663981	344	0.751786733526735	176	463	477
tr|A0A4U1FQ29|A0A4U1FQ29_MONMO	HOG:C0671311.10a.9a	0.987146529562982	3039.6722832999226	0.7565209049448293	745	0.9645203794352438	87	779	837
tr|A0A4U1FSN2|A0A4U1FSN2_MONMO	HOG:C0652088.1a.2b.3a	0.6270096463022508	722.9990636234006	0.5040270063822101	183	0.5956453103757994	125	312	406
tr|A0A4U1FYM1|A0A4U1FYM1_MONMO	HOG:C0642206.1c.2b	1.0	3258.460955794488	0.19354834792231207	641	0.9637215183131173	6	699	539
tr|A0A4V5P5A1|A0A4V5P5A1_MONMO	HOG:C0594404	0.9548611111111112	1750.9941311353766	0.840987258908213	238	0.8409317219340424	238	289	545
tr|A0A4V5P5C5|A0A4V5P5C5_MONMO	HOG:C0621026.1b.2a	0.9894736842105263	1369.0557568607558	0.5299668096993921	228	0.6076920583977414	168	381	417
tr|A0A4V5P8R1|A0A4V5P8R1_MONMO	HOG:C0667439.8a.22i	0.9841549295774648	2349.05531622891	0.954405964821431	549	0.9748297051811876	314	569	557
tr|A0A4V5P8W8|A0A4V5P8W8_MONMO	HOG:C0584026.1a	0.9297124600638977	1225.472456560769	0.11042927694456808	163	0.5291557339441886	18	314	397
tr|A0A4V5P8X4|A0A4V5P8X4_MONMO	HOG:C0657396.2b.1a.1b	1.0	2934.8548577922047	0.9030960338293348	531	0.9089924944790067	494	590	586
tr|A0A4V5P932|A0A4V5P932_MONMO	HOG:C0642411.3i.13a.22a.13a	0.9021739130434783	1088.3138037998606	0.12195084197791789	236	0.8700545508280971	5	277	486
tr|A0A4V5P940|A0A4V5P940_MONMO	HOG:C0613314.1b	1.0	3178.099104540303	0.9715020068041309	546	0.9819665874673738	341	567	1108
tr|A0A4V5P9X0|A0A4V5P9X0_MONMO	HOG:C0662936.7b.24e.20b	1.0	3060.879033189705	0.9032251082244349	890	0.9930934043971159	56	902	1107
tr|A0A4V5P9Z8|A0A4V5P9Z8_MONMO	HOG:C0668548	0.7734375	47.02622982772624	0.10569001456262567	14	0.11319821830418726	13	129	120
tr|A0A4V5PAK6|A0A4V5PAK6_MONMO	HOG:C0613817.6b	0.9921875	2314.1820215956045	0.6372540424269975	342	0.9022981404029459	65	385	355
tr|A0A4V5PAN9|A0A4V5PAN9_MONMO	HOG:C0663097.6g	1.0	2466.069078351655	0.9999972915852258	440	1.0	1	446	445
tr|A0A4V5PC86|A0A4V5PC86_MONMO	HOG:C0645357.1b	0.9662775616083009	4968.467449221438	0.9570693114801327	739	0.9647162512053814	602	772	750
tr|A0A4U1EAZ3|A0A4U1EAZ3_MONMO	HOG:C0601920	0.6511627906976745	359.9175329366635	0.6296287904512006	51	0.6295391705786277	51	87	100
tr|A0A4U1EBE8|A0A4U1EBE8_MONMO	HOG:C0628286.2b	0.9986111111111111	4040.1979631226022	0.9779610316745758	702	0.9817663786227334	577	721	919
tr|A0A4U1EBH7|A0A4U1EBH7_MONMO	HOG:C0642732.1a	0.9298245614035088	117.87611341403094	0.2788395686958818	39	0.35389948984226194	29	115	607
tr|A0A4U1EC18|A0A4U1EC18_MONMO	HOG:C0600832	1.0	1595.7642692075408	0.9426209990097058	230	0.9425809004903098	230	250	257
tr|A0A4U1EC98|A0A4U1EC98_MONMO	HOG:C0584978.3e	0.8135593220338984	333.3776547774533	0.12857133217152664	57	0.5086274791234113	9	119	308
tr|A0A4U1ED78|A0A4U1ED78_MONMO	HOG:C0644468.3a	0.71875	219.2237728757857	0.31944278375450064	43	0.471946360583981	23	97	281
tr|A0A4U1EDL8|A0A4U1EDL8_MONMO	HOG:C0885687.4b.19a.9b.14a.11a	1.0	866.7361180052925	0.9999992791130842	160	1.0	21	166	299
tr|A0A4U1EE51|A0A4U1EE51_MONMO	HOG:C0603997.1b	0.9680998613037448	6135.02945390638	0.8795307216657254	1275	0.8866496294039674	1183	1443	2769
tr|A0A4U1EEG0|A0A4U1EEG0_MONMO	HOG:C0628574.3a.3b.6b.3b	1.0	971.8377039607245	0.3999994953407525	144	0.8888073103100999	12	168	167
tr|A0A4U1EFB6|A0A4U1EFB6_MONMO	HOG:C0613007	0.9881422924901185	6844.476636189149	0.9682380361538436	1220	0.9681540323539036	1220	1266	2296
tr|A0A4U1EG40|A0A4U1EG40_MONMO	HOG:C0644472.4a.3b.4b	0.7757731958762887	1824.7717280226816	0.12121133349818163	296	0.7726150604524455	12	389	361
tr|A0A4U1EGP4|A0A4U1EGP4_MONMO	HOG:C0606156.2a	0.9317180616740088	2104.954307623732	0.8524983276348956	399	0.8882655107689527	289	455	846
tr|A0A4U1EGX1|A0A4U1EGX1_MONMO	HOG:C0605504.2b.3b	0.75	354.39703088789287	0.3666666178906207	54	0.48634326496246416	33	117	96
tr|A0A4U1EGZ4|A0A4U1EGZ4_MONMO	HOG:C0612528	1.0	7184.081193936303	0.884671314122464	1381	0.8842667793033838	1381	1596	2002
tr|A0A4U1EHU8|A0A4U1EHU8_MONMO	HOG:C0600386	1.0	963.0372618016537	0.9699235957014323	129	0.9699111193171646	129	139	138
tr|A0A4U1EID9|A0A4U1EID9_MONMO	HOG:C0655792.1a.7a.4a	0.9362745098039216	644.2021465777174	0.5194779627707702	162	0.8122390002355492	40	205	2104
tr|A0A4U1EJE9|A0A4U1EJE9_MONMO	HOG:C0663045.8e.35c.27a.13a	1.0	2317.4384577878363	0.7839177613989897	581	0.9301176884165261	156	630	647
tr|A0A4U1ELA2|A0A4U1ELA2_MONMO	HOG:C0647747.1b	1.0	2529.65330875275	0.9711644455526468	467	0.9728129030661571	438	486	1103
tr|A0A4U1ELP9|A0A4U1ELP9_MONMO	HOG:C0656496.2c.4a.17a.6c	0.9814814814814815	2373.949594615015	0.35365847628741925	436	0.906164031718114	29	487	427
tr|A0A4U1ELQ9|A0A4U1ELQ9_MONMO	HOG:C0619341.1a	0.952914798206278	2480.1777386262947	0.8966422952643243	404	0.9159708562932509	321	447	471
tr|A0A4U1EMQ9|A0A4U1EMQ9_MONMO	HOG:C0645784	1.0	2444.357152042832	0.9999882637920207	388	1.0	388	395	585
tr|A0A4U1ENT2|A0A4U1ENT2_MONMO	HOG:C0634808.2b.8a.6b	1.0	2793.8750856217966	0.6170195383250032	625	0.9198031428196547	87	690	1501
tr|A0A4U1EP72|A0A4U1EP72_MONMO	HOG:C0606546	1.0	2469.804496643352	0.9284002352614554	415	0.9282737908637223	415	472	1044
tr|A0A4U1EPX0|A0A4U1EPX0_MONMO	HOG:C0662851.9ad.311c.301b.248b	1.0	604.8498671922298	0.999999456934417	198	1.0	4	204	203
tr|A0A4U1EQ92|A0A4U1EQ92_MONMO	HOG:C0886065.1b	0.7857142857142857	256.63436352023706	0.6202475349563153	64	0.6862177961884004	49	99	218
tr|A0A4U1ERS4|A0A4U1ERS4_MONMO	HOG:C0672352.8a.5b.5a.6a.3c.2a	0.9151515151515152	767.1950647360723	0.41666630449492364	146	0.9121928454588171	10	166	151
tr|A0A4U1ERY9|A0A4U1ERY9_MONMO	HOG:C0666395.16b	1.0	431.7181265372816	0.6012695501815766	144	0.6964718337744955	92	211	1184
tr|A0A4U1EU75|A0A4U1EU75_MONMO	HOG:C0623187.1b.5a	0.9074733096085409	4324.282988613623	0.44041283325579617	730	0.8709025211003432	85	844	912
tr|A0A4U1EUQ8|A0A4U1EUQ8_MONMO	HOG:C0604332	0.9014084507042254	2575.480033995812	0.7223878079298139	458	0.7219633158076875	458	640	1178
tr|A0A4U1EUS8|A0A4U1EUS8_MONMO	HOG:C0620844.1a.4a	0.8205128205128205	962.8877650360628	0.32558126092666323	185	0.6896405038056913	42	274	603
tr|A0A4U1EUU8|A0A4U1EUU8_MONMO	HOG:C0618093.2b	0.937888198757764	2480.8913933227677	0.6697808898843577	372	0.7781037618664622	215	484	379
tr|A0A4U1EVD8|A0A4U1EVD8_MONMO	HOG:C0594734	0.9227467811158798	654.3634854744896	0.40350787859846254	92	0.4034271184256585	92	234	313
tr|A0A4U1EWJ1|A0A4U1EWJ1_MONMO	HOG:C0603764.1a	1.0	3802.7530821856403	0.9186026985846977	530	0.9742476297137288	158	550	563
tr|A0A4U1EWQ8|A0A4U1EWQ8_MONMO	HOG:C0642810.1c	0.9498069498069498	1586.0435639338484	0.9471486222598302	241	0.9487640695384664	233	260	387
tr|A0A4U1EXE8|A0A4U1EXE8_MONMO	HOG:C0655188.6a.4b	0.926829268292683	673.7872166144543	0.5312490866973436	130	0.8170812923242243	34	165	454
tr|A0A4U1EXK1|A0A4U1EXK1_MONMO	HOG:C0673276.2b.4a.1a.1b.4a.2a.2b.2b	0.9769585253456221	725.3169364281199	0.12280657587100224	162	0.7629137754040519	7	218	332
tr|A0A4U1EYC8|A0A4U1EYC8_MONMO	HOG:C0606698.1b	1.0	4611.4119577393285	0.9653122729597737	791	0.9704775097050882	668	823	853
tr|A0A4U1EYS1|A0A4U1EYS1_MONMO	HOG:C0672570.3b.5d.17b.6g.19f.16a	1.0	1392.3364287268673	0.27927896895608906	323	0.8081544569555721	31	405	515
tr|A0A4U1F0A0|A0A4U1F0A0_MONMO	HOG:C0654739.3l	0.7855227882037533	1058.9483711300377	0.47368046514048506	258	0.6990818095511346	99	374	504
tr|A0A4U1F0F3|A0A4U1F0F3_MONMO	HOG:C0599662	0.9036144578313253	1161.0041972826891	0.8633530748043149	139	0.8633352638613302	139	167	148
tr|A0A4U1F0H5|A0A4U1F0H5_MONMO	HOG:C0642587.1a.1b.3b	0.9964871194379391	4643.269925243581	0.9679274662997559	839	0.9881782605545428	332	855	853
tr|A0A4U1F4J9|A0A4U1F4J9_MONMO	HOG:C0616178.2b	0.7515923566878981	971.115061103946	0.5540953707225248	173	0.5594251107075319	169	315	262
tr|A0A4U1F5B4|A0A4U1F5B4_MONMO	HOG:C0662876.9bdc.2004e.1532c.1059b.744b	1.0	78.46724737578641	0.18181801551874943	205	0.8801151900763539	4	226	277
tr|A0A4U1F5K7|A0A4U1F5K7_MONMO	HOG:C0612922	0.9972997299729973	10320.82057906819	0.9746948751201908	2160	0.9745403581876732	2160	2223	2236
tr|A0A4U1F6G4|A0A4U1F6G4_MONMO	HOG:C0664029.6b.6c.9c.12a.13b.28b.22d.7a.1i	0.8730964467005076	716.862752515334	0.12857117854618494	138	0.7181157184097346	9	198	172
tr|A0A4U1F6X3|A0A4U1F6X3_MONMO	HOG:C0626310.2b	0.8793103448275862	2140.6546784326465	0.7162151838539199	301	0.8774878723922248	106	349	359
tr|A0A4U1F7B1|A0A4U1F7B1_MONMO	HOG:C0626276.1b.2a	0.974120082815735	5073.793007359339	0.5120772025107854	873	0.9082349606649284	106	967	977
tr|A0A4U1F7P4|A0A4U1F7P4_MONMO	HOG:C0654763.2d.12a.11a.5c.4a	0.9845938375350141	2333.3244159636815	0.5705499338821532	573	0.8064061351360885	186	715	599
tr|A0A4U1F8N0|A0A4U1F8N0_MONMO	HOG:C0625062.2a.1b.2b	0.7335526315789473	374.4056920388765	0.20731459327365326	105	0.3496849153498108	51	305	956
tr|A0A4U1F9A2|A0A4U1F9A2_MONMO	HOG:C0675773.1d.7b	1.0	1487.3969453054087	0.9999966778519856	276	1.0	169	282	397
tr|A0A4U1FB82|A0A4U1FB82_MONMO	HOG:C0642568.4p.26a.19a	0.937799043062201	1724.5661455226696	0.837436565162749	378	0.9213580108115756	170	419	388
tr|A0A4U1FBY4|A0A4U1FBY4_MONMO	HOG:C0613811.1b	1.0	1314.4442912536285	0.9487170972494924	182	0.9680661872942288	111	195	215
tr|A0A4U1FC35|A0A4U1FC35_MONMO	HOG:C0612421.1a.1a	1.0	602.1236370716788	0.8399994757535215	82	0.872293884655858	63	100	99
tr|A0A4U1FC45|A0A4U1FC45_MONMO	HOG:C0630980.1a.3a	1.0	698.0239389604367	0.8299964047829408	130	0.8840226390658327	83	153	818
tr|A0A4U1FCX2|A0A4U1FCX2_MONMO	HOG:C0662876.9jle.2742c.2159b.1452a.1104d.639a	1.0	268.15018844551776	0.9999997169453079	455	1.0	4	461	524
tr|A0A4U1FDX6|A0A4U1FDX6_MONMO	HOG:C0668361.3e.14b.10b.12a.5b.4b	0.8892128279883382	1183.9183408623346	0.295652067143431	259	0.7651218910758846	34	344	305
tr|A0A4U1FE04|A0A4U1FE04_MONMO	HOG:C0615180.1a	1.0	3052.7367376240495	0.9438725685665134	455	0.9538332134070766	370	483	633
tr|A0A4U1FEG6|A0A4U1FEG6_MONMO	HOG:C0679534.2b	0.844311377245509	1656.2135842776445	0.6488080824197553	270	0.8204575545283855	109	335	329
tr|A0A4U1FEH6|A0A4U1FEH6_MONMO	HOG:C0605119.1b	1.0	4063.46445493058	0.7979288019173845	623	0.81959003107183	541	766	906
tr|A0A4U1FER6|A0A4U1FER6_MONMO	HOG:C0654666.6u.58d.58a.21a.9a.3b.5b	1.0	1710.9267504750858	0.9999997687938608	521	1.0	40	527	525
tr|A0A4U1FFG0|A0A4U1FFG0_MONMO	HOG:C0605124.1a.3b	0.9856115107913669	670.4915112544272	0.2763157660458196	99	0.7386825996231856	21	140	177
tr|A0A4U1FGC1|A0A4U1FGC1_MONMO	HOG:C0597602	0.930835734870317	1498.4393751363937	0.6666632630972212	228	0.6664949153395511	228	348	390
tr|A0A4U1FH57|A0A4U1FH57_MONMO	HOG:C0614132.6b	0.654945054945055	1451.93460216065	0.31316533831751553	258	0.5728834620276843	88	456	666
tr|A0A4U1FHK9|A0A4U1FHK9_MONMO	HOG:C0613436	1.0	1137.7575368861499	0.9197507374882785	149	0.9197265404755097	149	168	167
tr|A0A4U1FIE0|A0A4U1FIE0_MONMO	HOG:C0654956.10b.2d	1.0	570.9001829229333	0.35869524660301094	109	0.6481840995243431	33	174	172
tr|A0A4U1FIS2|A0A4U1FIS2_MONMO	HOG:C0647886.1c.2a	0.9111111111111111	811.0520168987931	0.8899073454983943	118	0.9076303466552802	97	136	155
tr|A0A4U1FJB3|A0A4U1FJB3_MONMO	HOG:C0890627.1c.9g.32b.26f	1.0	2174.011092437993	0.9431075494765608	635	0.9716361463016547	315	659	658
tr|A0A4U1FJR2|A0A4U1FJR2_MONMO	HOG:C0625053	0.971830985915493	391.40530096683614	0.4890470357249198	67	0.4887436426917467	67	143	298
tr|A0A4U1FKE1|A0A4U1FKE1_MONMO	HOG:C0584993.4b	1.0	509.3218356163749	0.14999979990299245	74	0.3893759817724866	21	196	341
tr|A0A4U1FKN4|A0A4U1FKN4_MONMO	HOG:C0596991	0.36329588014981273	111.1181646764807	na	25	0.09516493052462101	na	268	1234
tr|A0A4U1FKY1|A0A4U1FKY1_MONMO	HOG:C0612828.1a	0.41721854304635764	744.8278697107183	0.1698102434570083	121	0.40718733034712257	36	303	204
tr|A0A4U1FL38|A0A4U1FL38_MONMO	HOG:C0617149.1c	1.0	2638.111557898406	0.9335310343026049	397	0.9474405118939312	309	425	425
tr|A0A4U1FL99|A0A4U1FL99_MONMO	HOG:C0625735.2a	0.87248322147651	896.5125578321794	0.8376051884387944	125	0.8679963217449616	98	150	130
tr|A0A4U1FLC0|A0A4U1FLC0_MONMO	HOG:C0606506	1.0	2776.2398038179404	0.9837158413931143	423	0.9837003523786318	423	436	435
tr|A0A4U1FLX3|A0A4U1FLX3_MONMO	HOG:C0607121	0.958041958041958	888.6733460081637	0.8768093758529644	121	0.8767640900087251	121	144	154
tr|A0A4U1FM23|A0A4U1FM23_MONMO	HOG:C0634808.2a.5b	1.0	6309.870873073364	0.8223465883326907	1372	0.9577485521217765	287	1448	1465
tr|A0A4U1FMJ7|A0A4U1FMJ7_MONMO	HOG:C0668171.2a.1a.3a	1.0	4672.31022841054	0.10769110096524863	1090	0.9489133019606344	7	1154	1166
tr|A0A4U1FMT1|A0A4U1FMT1_MONMO	HOG:C0664262.5a	1.0	5876.238547663134	0.9999895427229902	1296	1.0	483	1305	1306
tr|A0A4U1FPJ7|A0A4U1FPJ7_MONMO	HOG:C0604906	1.0	2602.5982324829456	0.9349954980093613	374	0.9349535646465603	374	406	425
tr|A0A4U1FQ98|A0A4U1FQ98_MONMO	HOG:C0642216.1a.1b.2b	0.9946308724832215	3677.0309812535725	0.9787149456440051	729	0.9850473414348981	506	746	745
tr|A0A4U1FQH3|A0A4U1FQH3_MONMO	HOG:C0619302.6a	1.0	11499.390505690615	0.9438475341158276	2477	0.9665466274609325	1429	2572	2516
tr|A0A4U1FQJ5|A0A4U1FQJ5_MONMO	HOG:C0619186.1b.3a.2a	0.8058252427184466	1170.3751031120335	0.720278743222547	161	0.800925403891225	103	207	214
tr|A0A4U1FQW7|A0A4U1FQW7_MONMO	HOG:C0594456.3b	0.6777251184834123	999.9663426761399	0.11249999615936646	137	0.6649680647270497	9	212	142
tr|A0A4U1FRL4|A0A4U1FRL4_MONMO	HOG:C0612648	1.0	2050.5450309706134	0.8563336179695172	304	0.8562369639789852	304	361	358
tr|A0A4U1FS59|A0A4U1FS59_MONMO	HOG:C0652510.1a.1a.1a.4a	0.99	954.212804654323	0.44444260401285085	185	0.9484925499504181	8	201	639
tr|A0A4U1FSB4|A0A4U1FSB4_MONMO	HOG:C0644546.1a.1b	1.0	745.403265926714	0.9999916519989319	149	1.0	2	155	3035
tr|A0A4U1FSF1|A0A4U1FSF1_MONMO	HOG:C0612698	1.0	6586.438575420156	0.8928802478865913	1334	0.8923812437266009	1334	1501	1734
tr|A0A4U1FSM4|A0A4U1FSM4_MONMO	HOG:C0613409	1.0	2830.885157287049	0.9999988785350055	332	1.0	332	338	337
tr|A0A4U1FV41|A0A4U1FV41_MONMO	HOG:C0599994	1.0	1545.2502924118344	0.9740926082684956	188	0.9740874624388518	188	199	193
tr|A0A4V5P6Z3|A0A4V5P6Z3_MONMO	HOG:C0651772.1b.2a.1a	0.813953488372093	72.13552707783617	0.10144840315444133	19	0.2336201739499618	7	87	381
tr|A0A4V5P747|A0A4V5P747_MONMO	HOG:C0642534.1b	0.9047619047619048	615.3902511707508	0.8958292242395062	90	0.8999340000784114	86	106	434
tr|A0A4V5P867|A0A4V5P867_MONMO	HOG:C0654775.6mt	1.0	755.744061745503	0.9510018579814814	417	0.9572470043620792	330	439	520
tr|A0A4V5P937|A0A4V5P937_MONMO	HOG:C0645672.1a.1a	0.9358974358974359	1502.2140493569482	0.8669702902074811	200	0.8733199408392233	189	235	217
tr|A0A4V5P995|A0A4V5P995_MONMO	HOG:C0621383.5b	1.0	1853.1107672433145	0.5681817502026045	265	0.9330532400786838	25	290	426
